# Ten-channel resonant ladder, W/L = 1000, L = 1 um, VDD = 5 V
# SMALL-SIGNAL run: drive 0.03 V RMS, chosen to keep the cross-coupled pairs
# linear.  At 1 V RMS the pairs intermodulate and, because the channel ladder
# is arithmetic, every sum of two channels lands on another channel.
# Excitation: white noise, new value every 0.5 ns (flat well past 200 MHz)
# Uniform sampling 500 ps (ngspice 'linearize'), 190 us total
# vin  = v(n05) - v(actm)   vout = v(actp) - v(actm)
#
# time[s]            vin[V]               vout[V]
2.947400000e-05 -8.534133990e-02 -2.108212880e-02
2.947450000e-05 -9.249992640e-03 -2.812627680e-02
2.947500000e-05 -1.499208440e-02 -2.365944570e-02
2.947550000e-05 -7.491004150e-03 -2.007275340e-02
2.947600000e-05 1.464472510e-02 -1.312312150e-02
2.947650000e-05 5.774196360e-02 1.361142230e-03
2.947700000e-05 -3.228373330e-02 4.139079240e-03
2.947750000e-05 -2.091160800e-02 -4.386322090e-03
2.947800000e-05 -1.454726740e-02 -7.992188890e-03
2.947850000e-05 -9.119594280e-02 -2.120408690e-02
2.947900000e-05 2.519722740e-02 -2.355296010e-02
2.947950000e-05 -2.896428610e-03 -1.378779690e-02
2.948000000e-05 -1.183853020e-03 -1.041436990e-02
2.948050000e-05 3.137008310e-02 -2.947720760e-03
2.948100000e-05 -9.209299430e-03 6.879830030e-04
2.948150000e-05 8.829609160e-02 1.242414450e-02
2.948200000e-05 -1.010223440e-02 1.924270000e-02
2.948250000e-05 -1.920653440e-02 9.452630180e-03
2.948300000e-05 3.126283260e-02 8.825960610e-03
2.948350000e-05 -3.335511260e-02 5.535490280e-03
2.948400000e-05 2.433640920e-02 3.067183350e-03
2.948450000e-05 -2.628203750e-02 1.479968180e-03
2.948500000e-05 2.721856000e-02 1.486631340e-03
2.948550000e-05 -1.056422170e-03 4.448396550e-03
2.948600000e-05 1.303236020e-03 3.081086180e-03
2.948650000e-05 -3.542239780e-02 -3.094565430e-03
2.948700000e-05 -2.813577400e-02 -1.137159830e-02
2.948750000e-05 -4.416443640e-02 -1.866277610e-02
2.948800000e-05 3.915172720e-02 -1.347846460e-02
2.948850000e-05 6.047032940e-02 4.696193250e-03
2.948900000e-05 1.094821180e-02 1.317436210e-02
2.948950000e-05 1.626966160e-02 1.334428470e-02
2.949000000e-05 5.363917630e-04 1.184260120e-02
2.949050000e-05 -1.618482610e-02 6.147197680e-03
2.949100000e-05 2.682893310e-02 6.271452530e-03
2.949150000e-05 -3.251279060e-02 3.369087780e-03
2.949200000e-05 1.540921990e-02 5.153454020e-04
2.949250000e-05 5.453478430e-03 3.504107430e-03
2.949300000e-05 5.926704830e-02 1.238825640e-02
2.949350000e-05 5.746939000e-02 2.569540550e-02
2.949400000e-05 -1.764881300e-02 2.360571620e-02
2.949450000e-05 -1.761697970e-02 1.188713740e-02
2.949500000e-05 5.151690060e-03 6.832393780e-03
2.949550000e-05 -2.919166410e-02 1.072936370e-03
2.949600000e-05 -6.534146260e-03 -4.311797490e-03
2.949650000e-05 -1.181765780e-02 -5.871046630e-03
2.949700000e-05 3.712872190e-02 -3.450734100e-04
2.949750000e-05 6.147013460e-03 5.650822990e-03
2.949800000e-05 2.799380020e-02 9.071684290e-03
2.949850000e-05 -1.349277120e-02 8.274289900e-03
2.949900000e-05 2.511717110e-02 7.878284490e-03
2.949950000e-05 -2.474032890e-02 5.352678370e-03
2.950000000e-05 2.035517040e-02 3.534348280e-03
2.950050000e-05 3.169469330e-02 1.003262270e-02
2.950100000e-05 -8.182600050e-03 1.025491000e-02
2.950150000e-05 -3.035023940e-02 1.678149510e-03
2.950200000e-05 3.638759700e-02 2.543499990e-03
2.950250000e-05 1.420652610e-02 8.889513890e-03
2.950300000e-05 4.832066510e-02 1.553003710e-02
2.950350000e-05 5.821909000e-02 2.632161630e-02
2.950400000e-05 5.214494270e-02 3.440953080e-02
2.950450000e-05 -3.173142600e-03 3.103405120e-02
2.950500000e-05 1.713946690e-02 2.414009350e-02
2.950550000e-05 6.634701210e-02 2.936877910e-02
2.950600000e-05 -1.196900380e-02 2.804950730e-02
2.950650000e-05 2.993371150e-02 2.289791140e-02
2.950700000e-05 -3.649306920e-02 1.506980610e-02
2.950750000e-05 -7.862088320e-03 4.829716610e-03
2.950800000e-05 -5.305582110e-02 -5.356682980e-03
2.950850000e-05 1.644331510e-02 -8.314993650e-03
2.950900000e-05 2.588492850e-02 3.265993720e-04
2.950950000e-05 1.272502440e-02 5.708597710e-03
2.951000000e-05 1.551567070e-02 8.060711190e-03
2.951050000e-05 1.467777630e-02 9.878852430e-03
2.951100000e-05 4.878276710e-02 1.609374260e-02
2.951150000e-05 4.298878710e-02 2.429977080e-02
2.951200000e-05 6.507546310e-03 2.399276140e-02
2.951250000e-05 -1.278772650e-03 1.777276470e-02
2.951300000e-05 2.512520390e-02 1.639001390e-02
2.951350000e-05 5.179147230e-02 2.308207440e-02
2.951400000e-05 6.477980540e-02 3.348642970e-02
2.951450000e-05 -2.594729210e-02 2.909665170e-02
2.951500000e-05 -1.158314720e-02 1.579046900e-02
2.951550000e-05 -2.759947360e-02 5.745388210e-03
2.951600000e-05 6.950809450e-03 1.491609830e-03
2.951650000e-05 1.788471690e-02 4.687136100e-03
2.951700000e-05 3.213835110e-02 1.052410460e-02
2.951750000e-05 -3.302191720e-03 1.127818330e-02
2.951800000e-05 -1.794147820e-02 4.820388830e-03
2.951850000e-05 7.705995150e-02 1.247053880e-02
2.951900000e-05 3.021556890e-02 2.377253920e-02
2.951950000e-05 3.084250140e-02 2.561530540e-02
2.952000000e-05 2.308785250e-02 2.584962260e-02
2.952050000e-05 3.302316700e-02 2.646348020e-02
2.952100000e-05 4.381104630e-02 2.986469510e-02
2.952150000e-05 5.394241570e-02 3.529120540e-02
2.952200000e-05 6.181148690e-02 4.174114160e-02
2.952250000e-05 3.104379050e-02 4.285465500e-02
2.952300000e-05 -8.188918160e-03 3.360185820e-02
2.952350000e-05 3.832337490e-02 2.866547790e-02
2.952400000e-05 1.585314710e-02 2.810323060e-02
2.952450000e-05 -4.565327660e-02 1.544742140e-02
2.952500000e-05 -1.190168090e-03 4.726335850e-03
2.952550000e-05 -8.904605550e-03 1.913966200e-03
2.952600000e-05 -7.400528600e-02 -1.090840270e-02
2.952650000e-05 4.305914530e-02 -1.130489320e-02
2.952700000e-05 5.719534180e-02 6.327697320e-03
2.952750000e-05 8.168877240e-03 1.345892860e-02
2.952800000e-05 3.233919240e-03 1.121589200e-02
2.952850000e-05 4.416015930e-03 9.120096730e-03
2.952900000e-05 5.122665150e-03 7.891344620e-03
2.952950000e-05 3.412237390e-02 1.145326620e-02
2.953000000e-05 -4.902470720e-02 5.497985040e-03
2.953050000e-05 4.426350840e-02 3.917263830e-03
2.953100000e-05 -2.326663100e-02 5.279759500e-03
2.953150000e-05 4.639450880e-02 7.575290140e-03
2.953200000e-05 1.937690560e-02 1.458589640e-02
2.953250000e-05 8.706695960e-03 1.431034610e-02
2.953300000e-05 7.192175700e-02 2.211371860e-02
2.953350000e-05 -3.160128360e-02 2.074776050e-02
2.953400000e-05 5.031743400e-03 1.124358100e-02
2.953450000e-05 -2.109442190e-03 8.349178280e-03
2.953500000e-05 6.571233050e-03 6.650019700e-03
2.953550000e-05 -2.983920710e-03 5.216720840e-03
2.953600000e-05 -3.971441350e-02 -2.545997060e-03
2.953650000e-05 5.311913140e-04 -7.005795330e-03
2.953700000e-05 -1.285725750e-03 -4.986766410e-03
2.953750000e-05 3.864707450e-02 2.217480300e-03
2.953800000e-05 -2.474442490e-02 3.253270690e-03
2.953850000e-05 1.990462980e-02 2.065047600e-03
2.953900000e-05 -1.617043370e-03 4.033201510e-03
2.953950000e-05 -6.326797200e-03 1.788413530e-03
2.954000000e-05 -6.340343750e-03 -4.924148860e-04
2.954050000e-05 1.764381460e-02 1.428787550e-03
2.954100000e-05 -1.562256390e-02 1.040234810e-03
2.954150000e-05 1.573886070e-02 9.298457860e-04
2.954200000e-05 -2.206082070e-03 2.405754100e-03
2.954250000e-05 3.388471970e-02 6.413516590e-03
2.954300000e-05 9.540641980e-03 1.051674760e-02
2.954350000e-05 -2.582449660e-02 4.837563990e-03
2.954400000e-05 3.200553990e-02 4.634416790e-03
2.954450000e-05 2.537319230e-02 1.134669260e-02
2.954500000e-05 3.615768460e-02 1.685059720e-02
2.954550000e-05 -3.771970480e-02 1.119912380e-02
2.954600000e-05 -2.441284450e-02 -8.731536500e-04
2.954650000e-05 4.284582820e-03 -3.367529120e-03
2.954700000e-05 -5.344333330e-02 -9.895875250e-03
2.954750000e-05 1.201062130e-02 -1.256036570e-02
2.954800000e-05 1.635834160e-02 -4.937948070e-03
2.954850000e-05 4.019176190e-03 -7.323090370e-04
2.954900000e-05 2.731685960e-02 4.100003840e-03
2.954950000e-05 -2.869094400e-03 6.202221800e-03
2.955000000e-05 1.289046290e-02 5.971888900e-03
2.955050000e-05 -6.001134820e-02 -2.935871420e-03
2.955100000e-05 -1.935317570e-03 -1.043027110e-02
2.955150000e-05 2.671352530e-03 -7.165799040e-03
2.955200000e-05 -1.911947020e-03 -4.849407580e-03
2.955250000e-05 -7.467689830e-02 -1.467350650e-02
2.955300000e-05 4.683003940e-02 -1.327771810e-02
2.955350000e-05 2.592730870e-02 9.095648700e-04
2.955400000e-05 2.069234560e-02 7.383174970e-03
2.955450000e-05 -2.369008710e-02 4.532894060e-03
2.955500000e-05 2.354238270e-02 3.472831450e-03
2.955550000e-05 6.757361230e-03 6.560187910e-03
2.955600000e-05 -2.322381080e-03 5.108676700e-03
2.955650000e-05 -1.578560480e-03 2.959498570e-03
2.955700000e-05 4.534665940e-02 8.590802160e-03
2.955750000e-05 -1.380500820e-03 1.199574350e-02
2.955800000e-05 3.107925040e-02 1.301115810e-02
2.955850000e-05 2.287516690e-02 1.692709700e-02
2.955900000e-05 9.803333300e-03 1.666920780e-02
2.955950000e-05 -2.802410740e-02 9.069625550e-03
2.956000000e-05 -2.355047510e-03 2.366631340e-03
2.956050000e-05 -2.280408040e-02 -2.007544160e-03
2.956100000e-05 6.187714040e-02 4.750846290e-03
2.956150000e-05 5.831497690e-03 1.269836450e-02
2.956200000e-05 -4.207959070e-02 3.653603330e-03
2.956250000e-05 2.643567700e-02 9.292030950e-04
2.956300000e-05 1.116129370e-02 5.917750720e-03
2.956350000e-05 -9.378090850e-03 4.307042420e-03
2.956400000e-05 -2.045725010e-02 -1.340048320e-03
2.956450000e-05 3.860204880e-02 1.916387810e-03
2.956500000e-05 -3.089131420e-02 1.797920120e-03
2.956550000e-05 -1.497092300e-03 -3.280173390e-03
2.956600000e-05 6.636796310e-02 7.229184920e-03
2.956650000e-05 -3.579425290e-02 8.631878900e-03
2.956700000e-05 -8.960337550e-03 -1.500217930e-05
2.956750000e-05 2.098988810e-02 1.993815200e-03
2.956800000e-05 3.123169120e-02 9.100172810e-03
2.956850000e-05 -2.152525750e-02 7.699199060e-03
2.956900000e-05 -1.830738850e-02 2.759926950e-05
2.956950000e-05 -1.637433260e-03 -2.573572010e-03
2.957000000e-05 -3.121061880e-02 -6.691798910e-03
2.957050000e-05 -9.741297850e-03 -1.052410120e-02
2.957100000e-05 -2.066320440e-02 -1.206109260e-02
2.957150000e-05 -3.482244940e-02 -1.679217200e-02
2.957200000e-05 -1.617246710e-02 -1.930049400e-02
2.957250000e-05 2.001263080e-02 -1.308367680e-02
2.957300000e-05 -7.042669150e-03 -7.696997000e-03
2.957350000e-05 -3.283846580e-02 -1.128705250e-02
2.957400000e-05 3.912017410e-02 -6.437204940e-03
2.957450000e-05 -2.696280150e-02 -3.080579540e-03
2.957500000e-05 3.258227540e-02 -7.499687410e-04
2.957550000e-05 -2.681261220e-02 6.089094680e-05
2.957600000e-05 3.933506910e-02 2.421914520e-03
2.957650000e-05 -3.269168490e-02 2.164154140e-03
2.957700000e-05 -1.553286390e-02 -5.242622960e-03
2.957750000e-05 3.165240340e-02 -1.209336720e-03
2.957800000e-05 -3.609487940e-02 -2.112931410e-03
2.957850000e-05 -2.440037290e-02 -1.015968480e-02
2.957900000e-05 -3.090144000e-02 -1.527351020e-02
2.957950000e-05 1.426665460e-02 -1.297272820e-02
2.958000000e-05 -1.159743310e-02 -9.089945180e-03
2.958050000e-05 -3.647685860e-02 -1.354334640e-02
2.958100000e-05 2.436585670e-02 -1.099656320e-02
2.958150000e-05 -8.896840480e-03 -5.939540880e-03
2.958200000e-05 2.788871210e-02 -1.331486200e-03
2.958250000e-05 -7.601144820e-03 1.580920750e-03
2.958300000e-05 9.124132010e-03 1.341650450e-03
2.958350000e-05 -2.232398300e-02 -1.259258030e-03
2.958400000e-05 -8.462073750e-03 -5.258172230e-03
2.958450000e-05 2.175835610e-02 -1.647580860e-03
2.958500000e-05 -3.380879320e-02 -3.259059340e-03
2.958550000e-05 -5.155153470e-03 -7.591099200e-03
2.958600000e-05 2.433034630e-02 -2.376103320e-03
2.958650000e-05 -1.212487010e-02 -1.426230660e-04
2.958700000e-05 1.003187680e-02 -1.892307920e-04
2.958750000e-05 -3.671100290e-02 -4.295650480e-03
2.958800000e-05 -7.783798000e-03 -9.249734390e-03
2.958850000e-05 3.382640470e-03 -7.196740460e-03
2.958900000e-05 3.611362140e-02 7.048214750e-04
2.958950000e-05 2.479318680e-02 9.096855200e-03
2.959000000e-05 -1.960089700e-02 6.944572990e-03
2.959050000e-05 8.549511550e-03 3.638044770e-03
2.959100000e-05 -5.784265020e-04 3.704124590e-03
2.959150000e-05 1.184997830e-02 4.366942750e-03
2.959200000e-05 -5.865029520e-03 3.844174640e-03
2.959250000e-05 2.401172110e-02 5.489644130e-03
2.959300000e-05 3.274897440e-02 1.200305260e-02
2.959350000e-05 3.724737500e-02 1.847969900e-02
2.959400000e-05 4.032849880e-03 1.873295760e-02
2.959450000e-05 -1.488400350e-02 1.158232570e-02
2.959500000e-05 -1.318457040e-02 4.211726150e-03
2.959550000e-05 5.127419990e-02 8.915602400e-03
2.959600000e-05 -1.636202060e-02 1.091836370e-02
2.959650000e-05 -4.629520180e-02 -1.207716680e-03
2.959700000e-05 2.128675160e-02 -3.751150160e-03
2.959750000e-05 6.691629790e-03 1.402607760e-03
2.959800000e-05 -6.875260250e-03 1.077275590e-03
2.959850000e-05 -6.729615560e-03 -1.011961600e-03
2.959900000e-05 2.973594970e-02 2.900464310e-03
2.959950000e-05 1.017577290e-02 7.688609440e-03
2.960000000e-05 -4.882789610e-03 6.152560410e-03
2.960050000e-05 -3.430183870e-03 3.206051570e-03
2.960100000e-05 2.152204860e-02 5.025529770e-03
2.960150000e-05 -1.465077390e-02 4.265372820e-03
2.960200000e-05 1.932061280e-02 3.924703690e-03
2.960250000e-05 -9.219218700e-03 4.002464930e-03
2.960300000e-05 3.891125880e-02 7.397730880e-03
2.960350000e-05 -4.882432270e-02 3.167528120e-03
2.960400000e-05 6.136353610e-02 4.764873820e-03
2.960450000e-05 -6.591218340e-02 1.712908540e-03
2.960500000e-05 -3.937876180e-02 -1.374612860e-02
2.960550000e-05 1.483214660e-02 -1.304044940e-02
2.960600000e-05 1.559687210e-02 -5.078010230e-03
2.960650000e-05 3.341321750e-02 3.408715360e-03
2.960700000e-05 -4.649904060e-02 -7.820664120e-05
2.960750000e-05 -6.621141030e-03 -7.381816000e-03
2.960800000e-05 8.729962040e-03 -4.898740290e-03
2.960850000e-05 2.871693450e-02 1.952015550e-03
2.960900000e-05 -2.627064910e-02 1.328388510e-03
2.960950000e-05 -8.571754930e-03 -3.909406140e-03
2.961000000e-05 -3.846635390e-02 -9.712737230e-03
2.961050000e-05 -1.105570550e-02 -1.378168920e-02
2.961100000e-05 -2.002181170e-02 -1.425528580e-02
2.961150000e-05 6.889518210e-03 -1.172017020e-02
2.961200000e-05 -1.201465020e-02 -9.036312790e-03
2.961250000e-05 4.645924480e-02 -8.714191860e-04
2.961300000e-05 -6.302148390e-03 4.954543270e-03
2.961350000e-05 -1.979983940e-03 2.571988140e-03
2.961400000e-05 7.834038260e-02 1.339232130e-02
2.961450000e-05 -6.555540390e-03 1.919520170e-02
2.961500000e-05 -2.183276360e-02 9.521142600e-03
2.961550000e-05 5.355274580e-02 1.173366060e-02
2.961600000e-05 -5.430236580e-02 7.333371770e-03
2.961650000e-05 -3.194869360e-02 -7.013223450e-03
2.961700000e-05 -3.446791690e-03 -9.962056040e-03
2.961750000e-05 2.615707580e-02 -3.721331980e-03
2.961800000e-05 2.605042710e-02 4.754595000e-03
2.961850000e-05 1.046097690e-02 8.481683840e-03
2.961900000e-05 -1.020048280e-02 5.942874660e-03
2.961950000e-05 -5.348314280e-02 -5.121103580e-03
2.962000000e-05 1.591110100e-02 -8.503124790e-03
2.962050000e-05 -2.876705250e-02 -8.225613820e-03
2.962100000e-05 -1.527985780e-02 -1.202301750e-02
2.962150000e-05 -3.273460830e-02 -1.550427230e-02
2.962200000e-05 -4.125139280e-02 -2.161939150e-02
2.962250000e-05 -3.648734010e-02 -2.643578630e-02
2.962300000e-05 3.388521160e-02 -1.872961640e-02
2.962350000e-05 7.145109280e-03 -7.720671320e-03
2.962400000e-05 -6.490822390e-03 -5.598986820e-03
2.962450000e-05 6.377543770e-02 4.559496330e-03
2.962500000e-05 -4.580783200e-03 1.099827110e-02
2.962550000e-05 -4.399558080e-02 4.481083040e-04
2.962600000e-05 1.865209000e-02 -3.013931240e-03
2.962650000e-05 -5.452438530e-02 -7.887553990e-03
2.962700000e-05 -2.014171060e-02 -1.603017470e-02
2.962750000e-05 -5.196878780e-02 -2.189070600e-02
2.962800000e-05 -1.164999180e-02 -2.427132790e-02
2.962850000e-05 1.615242590e-02 -1.631486620e-02
2.962900000e-05 -2.136637960e-02 -1.249867050e-02
2.962950000e-05 -2.832724610e-02 -1.595072670e-02
2.963000000e-05 -4.940093650e-02 -2.258979060e-02
2.963050000e-05 6.997689520e-03 -2.184518320e-02
2.963100000e-05 2.026389720e-02 -1.173150000e-02
2.963150000e-05 -2.106338730e-02 -8.931740520e-03
2.963200000e-05 -6.696387350e-04 -9.458740160e-03
2.963250000e-05 3.999109650e-02 -9.635037840e-04
2.963300000e-05 4.554187670e-02 1.150920000e-02
2.963350000e-05 1.954142440e-02 1.734792740e-02
2.963400000e-05 1.103907260e-02 1.678363760e-02
2.963450000e-05 -3.760416470e-03 1.307000150e-02
2.963500000e-05 1.984451520e-02 1.196503270e-02
2.963550000e-05 9.960102100e-03 1.289403210e-02
2.963600000e-05 5.495064370e-02 1.893169120e-02
2.963650000e-05 1.914316600e-02 2.389398020e-02
2.963700000e-05 -3.068089060e-02 1.509024220e-02
2.963750000e-05 2.632754410e-02 1.052161780e-02
2.963800000e-05 -2.895466190e-03 1.057456970e-02
2.963850000e-05 2.486560790e-02 1.078919730e-02
2.963900000e-05 -1.446763420e-02 8.793054490e-03
2.963950000e-05 -1.294731870e-02 2.322050160e-03
2.964000000e-05 5.845162690e-03 7.515010610e-04
2.964050000e-05 -4.366234160e-02 -5.182023670e-03
2.964100000e-05 2.544893830e-03 -9.222575860e-03
2.964150000e-05 3.911578130e-02 -3.709618940e-04
2.964200000e-05 1.720937360e-02 7.606947440e-03
2.964250000e-05 -3.836255670e-03 7.135081790e-03
2.964300000e-05 7.615655120e-03 5.617091620e-03
2.964350000e-05 -1.032228140e-02 3.382895240e-03
2.964400000e-05 -6.065822060e-03 -3.373821810e-06
2.964450000e-05 5.857547200e-02 7.900390380e-03
2.964500000e-05 1.070910770e-02 1.518868950e-02
2.964550000e-05 1.114435460e-02 1.401846400e-02
2.964600000e-05 -4.246636310e-02 5.247753480e-03
2.964650000e-05 -2.344543900e-02 -5.392587990e-03
2.964700000e-05 -2.757132570e-02 -1.102816560e-02
2.964750000e-05 -3.099396200e-02 -1.614657690e-02
2.964800000e-05 -2.727098790e-02 -1.974903000e-02
2.964850000e-05 -3.010366040e-02 -2.228525370e-02
2.964900000e-05 -1.620933030e-02 -2.243856880e-02
2.964950000e-05 3.788693760e-03 -1.768959500e-02
2.965000000e-05 5.207528230e-03 -1.137797210e-02
2.965050000e-05 -6.481200920e-02 -1.710195990e-02
2.965100000e-05 -1.521921510e-02 -2.322888880e-02
2.965150000e-05 -3.960971420e-02 -2.455445980e-02
2.965200000e-05 4.300417650e-04 -2.280755220e-02
2.965250000e-05 8.355324970e-03 -1.497860630e-02
2.965300000e-05 4.590124180e-02 -2.740615940e-03
2.965350000e-05 2.597487270e-02 8.037670350e-03
2.965400000e-05 2.431967910e-02 1.273208730e-02
2.965450000e-05 2.512234750e-02 1.595132920e-02
2.965500000e-05 -4.721167010e-02 7.556177870e-03
2.965550000e-05 3.785204670e-02 4.580584640e-03
2.965600000e-05 -2.183419310e-02 5.145030620e-03
2.965650000e-05 5.660027560e-03 1.672348990e-03
2.965700000e-05 2.358014040e-02 5.693524280e-03
2.965750000e-05 -1.974282460e-02 4.550223300e-03
2.965800000e-05 -2.159823220e-02 -2.389823210e-03
2.965850000e-05 6.910029850e-03 -3.376166590e-03
2.965900000e-05 3.662575120e-03 -7.792161880e-04
2.965950000e-05 -1.172917290e-02 -1.744102940e-03
2.966000000e-05 -1.310988970e-02 -4.795840040e-03
2.966050000e-05 -5.943321960e-02 -1.412578480e-02
2.966100000e-05 4.494611990e-02 -1.147454720e-02
2.966150000e-05 -2.081452900e-03 -2.444219820e-03
2.966200000e-05 7.483632800e-03 -9.439457940e-04
2.966250000e-05 2.746193570e-02 4.403737240e-03
2.966300000e-05 -2.845916790e-02 2.524219690e-03
2.966350000e-05 -9.910449140e-03 -3.635882690e-03
2.966400000e-05 -3.372599530e-02 -9.117346370e-03
2.966450000e-05 -1.613003270e-02 -1.364366860e-02
2.966500000e-05 2.693262680e-02 -8.056398400e-03
2.966550000e-05 3.134076430e-02 2.454322570e-03
2.966600000e-05 1.561442700e-02 8.231137500e-03
2.966650000e-05 -1.292838720e-02 5.983595540e-03
2.966700000e-05 2.822634520e-02 6.714264170e-03
2.966750000e-05 -1.712691660e-02 6.007762230e-03
2.966800000e-05 -4.689465540e-03 1.215994830e-03
2.966850000e-05 -4.389433870e-03 -4.701213650e-04
2.966900000e-05 2.526672570e-02 2.806457650e-03
2.966950000e-05 5.134713720e-02 1.310263080e-02
2.967000000e-05 -3.773566040e-02 1.065701000e-02
2.967050000e-05 -3.448980960e-02 -2.611693730e-03
2.967100000e-05 8.902786750e-03 -5.088431020e-03
2.967150000e-05 4.371447620e-03 -1.591966930e-03
2.967200000e-05 -2.186633250e-02 -3.588857980e-03
2.967250000e-05 7.425902590e-03 -4.151053450e-03
2.967300000e-05 -1.884904230e-02 -4.546614570e-03
2.967350000e-05 -2.481664120e-02 -9.319611040e-03
2.967400000e-05 -1.772294770e-02 -1.255050510e-02
2.967450000e-05 1.100411200e-02 -9.686652390e-03
2.967500000e-05 -7.805601730e-02 -1.716273120e-02
2.967550000e-05 4.041769840e-02 -1.680719950e-02
2.967600000e-05 -2.836164540e-02 -1.088897120e-02
2.967650000e-05 2.089356380e-02 -8.619605510e-03
2.967700000e-05 -3.886212160e-02 -9.239101010e-03
2.967750000e-05 -4.055624840e-02 -1.802564850e-02
2.967800000e-05 3.851923270e-02 -1.268405650e-02
2.967850000e-05 4.256678520e-02 2.471436820e-03
2.967900000e-05 4.065078270e-02 1.355936360e-02
2.967950000e-05 -2.766322400e-03 1.471494190e-02
2.968000000e-05 -2.272442800e-03 9.743358400e-03
2.968050000e-05 -5.859136570e-04 6.536764990e-03
2.968100000e-05 -9.209887000e-03 3.227570390e-03
2.968150000e-05 -4.541123080e-03 4.441576740e-04
2.968200000e-05 -2.067702920e-02 -3.281058690e-03
2.968250000e-05 -3.338467540e-02 -1.000982850e-02
2.968300000e-05 8.384066480e-03 -1.028951430e-02
2.968350000e-05 9.136860740e-03 -4.789058100e-03
2.968400000e-05 -3.740285460e-02 -7.780065430e-03
2.968450000e-05 -2.001011740e-02 -1.373083350e-02
2.968500000e-05 -1.533826050e-02 -1.501440370e-02
2.968550000e-05 -4.552228650e-02 -1.984303450e-02
2.968600000e-05 2.208805770e-03 -2.022539490e-02
2.968650000e-05 2.082543420e-03 -1.399575720e-02
2.968700000e-05 9.183060250e-03 -8.408399440e-03
2.968750000e-05 -1.128248190e-02 -6.420056500e-03
