topology,d_in_mm,d_out_mm,n,layers,awg,d_wire_mm,l_h,length_m,m_h,k,fom,eta_max,emf_per_sqrtw,r_dc,r_ac,r_skin,r_prox,prox_layers,skin_um,skin_limited,r_ratio,q,l_uh
solenoid,2,8.527286411767268,5,1,8,3.2636432058836338,4.244743813508773e-09,0.031415926535897934,5.440149031032728e-10,0.008296749520520254,1.0227559208033687e-05,2.556876726721083e-06,0.0017085827515153469,6.309049360121372e-05,0.0005742091391543108,0.0005742091391543108,0.0,1,92.25496965451984,True,9.101357532306011,23.22369163355691,0.004244743813508773
solenoid,2,15.054572823534535,5,2,8,3.2636432058836338,9.571323271327083e-08,0.1653622282672185,1.8516383133941286e-09,0.005946933604728105,2.853199081040321e-06,7.132987526687705e-07,0.005748954671876895,0.00033208584799987337,0.023845187945032525,0.0030224320340658775,0.020822755910966648,2,92.25496965451984,True,71.80428822441604,12.61017482590162,0.09571323271327083
solenoid,2,28.109145647069067,5,4,8,3.2636432058836338,1.3999417690627827e-06,0.7408459573161276,5.14903053355112e-09,0.00432407686280496,1.0960832924584677e-06,2.740206729398969e-07,0.013296785026359304,0.0014877911391895306,0.4799852425158436,0.013540919091160779,0.46644432342468284,4,92.25496965451984,True,322.61601099285616,9.162879162885853,1.3999417690627827
pancake,2,54.21829129413814,8,1,8,3.2636432058836338,1.9460604514520743e-06,0.7064598837081416,4.603589965313068e-09,0.0032789998366185586,2.2357003805376313e-07,5.5892503265496416e-08,0.00852061932431852,0.0014187358988655963,1.8810492961360297,0.012912422659493336,1.8681368734765362,8,92.25496965451984,True,1325.8629020666167,3.2501695890065356,1.9460604514520743
solenoid,2,8.527286411767268,8,1,8,3.2636432058836338,7.366995441397794e-09,0.05026548245743669,5.749697781041548e-10,0.006656144487874316,7.140365789576407e-06,1.7850850743195922e-06,0.0018054916374974864,0.00010094478976194192,0.0009187346226468971,0.0009187346226468971,0.0,1,92.25496965451984,True,9.101357532306011,25.191277423556855,0.007366995441397794
solenoid,2,15.054572823534535,8,2,8,3.2636432058836338,1.767090079727717e-07,0.2645795652275496,1.997332239272426e-09,0.004721107521028089,2.0749154288090718e-06,5.187283190437113e-07,0.006158424895502691,0.0005313373567997974,0.03815230071205204,0.004835891254505404,0.03331640945754664,2,92.25496965451984,True,71.80428822441604,14.550832083765595,0.1767090079727717
solenoid,2,28.109145647069067,8,4,8,3.2636432058836338,2.7961172354551207e-06,1.1853535317058042,5.765981458068111e-09,0.0034262454903370904,8.59051348280497e-07,2.1476274482402134e-07,0.013623380414948958,0.002380465822703249,0.7679763880253498,0.021665470545857247,0.7463109174794926,4,92.25496965451984,True,322.6160109928561,11.438191984089558,2.796117235455121
solenoid,2,41.163718470603605,8,6,8,3.2636432058836338,1.253220049149239e-05,2.7623218994347636,9.781579262243729e-09,0.0027454796886348157,4.621102193951153e-07,1.1552752815555467e-07,0.013595910325551455,0.005547385397710354,4.1085908292163715,0.05048873787405553,4.058102091342316,6,92.25496965451984,True,740.6355489402564,9.582621057667136,12.532200491492391
solenoid,2,54.21829129413814,8,8,8,3.2636432058836338,3.489090280835773e-05,4.995484668414427,1.3652950297629559e-08,0.002296642140994954,2.780886250124623e-07,6.952214658645683e-08,0.01134201936267963,0.010032096081821113,13.301184024854477,0.09130569323910023,13.209878331615377,8,92.25496965451984,True,1325.8629020666167,8.240845607054997,34.89090280835773
pancake,2,80.32743694120721,12,1,8,3.2636432058836338,6.312492879775955e-06,1.551835626500241,5.839115888586732e-09,0.0023092426385246246,7.241555073909501e-08,1.810388702927229e-08,0.005703944365536463,0.003116447180126135,9.342924943474582,0.028363900016874832,9.314561043457708,12,92.25496965451984,True,2997.941053856217,2.122598798226765,6.312492879775955
solenoid,2,8.527286411767268,12,1,8,3.2636432058836338,1.1596313697623958e-08,0.07539822368615504,5.925081076730376e-10,0.005467102843086264,5.05507683558012e-06,1.263766014679895e-06,0.0018601378297722283,0.00015141718464291287,0.0013781019339703456,0.0013781019339703456,0.0,1,92.25496965451984,True,9.101357532306013,26.43555822915059,0.011596313697623957
solenoid,2,15.054572823534535,12,2,8,3.2636432058836338,2.8984460443280914e-07,0.39686934784132444,2.0800398243996114e-09,0.003838945650149966,1.5002091740063069e-06,3.750520121733948e-07,0.006355315301817646,0.0007970060351996961,0.057228451068078064,0.007253836881758106,0.04997461418631996,2,92.25496965451984,True,71.80428822441603,15.911206104207654,0.2898446044328091
solenoid,2,28.109145647069067,12,4,8,3.2636432058836338,4.865377820375373e-06,1.7780302975587063,6.127178507046166e-09,0.002760102251230194,6.466993850686338e-07,1.6167479398966772e-07,0.013121782842386161,0.003570698734054874,1.1519645820380249,0.032498205818785875,1.119466376219239,4,92.25496965451984,True,322.6160109928561,13.268667679337952,4.8653778203753735
solenoid,2,41.163718470603605,12,6,8,3.2636432058836338,2.270558339497325e-05,4.143482849152146,1.06062432172914e-08,0.0022116590309918605,3.622092364544604e-07,9.055229271417746e-08,0.01244994484941876,0.008321078096565532,6.162886243824557,0.0757331068110833,6.087153137013474,6,92.25496965451984,True,740.6355489402563,11.574397314342022,22.70558339497325
solenoid,2,54.21829129413814,12,8,8,3.2636432058836338,6.51001294571328e-05,7.493227002621641,1.5100448824469426e-08,0.001859609916653645,2.2678726260011385e-07,5.669680922097155e-08,0.010364045405730545,0.015048144122731668,19.951776037281714,0.13695853985865034,19.814817497423064,8,92.25496965451984,True,1325.8629020666167,10.250620700037539,65.1001294571328
solenoid,2,80.32743694120721,12,12,8,3.2636432058836338,0.0002734071447252252,17.14559011518881,2.3584995585266356e-08,0.0014172739127116109,1.069307290496616e-07,2.673268083314289e-08,0.007257673032447245,0.034432336166030406,103.22611417232076,0.3133810021195936,102.91273317020116,12,92.25496965451984,True,2997.9410538562174,8.320897131455181,273.40714472522524
pancake,2,132.54572823534536,20,1,8,3.2636432058836338,2.8289006229400598e-05,4.226878713960498,7.44600715558953e-09,0.0013910333019081038,1.5524598435035178e-08,3.88114957863215e-09,0.00275935192175696,0.008488556406302694,70.86748680150869,0.0772573867869075,70.79022941472178,20,92.25496965451984,True,8348.59113958294,1.254066401374753,28.2890062294006
solenoid,2,8.527286411767268,20,1,8,3.2636432058836338,2.012231587197113e-08,0.12566370614359174,6.06163582629797e-10,0.004245939324911157,3.174461751716401e-06,7.936141782806729e-07,0.001902135863361471,0.00025236197440485486,0.002296836556617243,0.002296836556617243,0.0,1,92.25496965451984,True,9.101357532306011,27.523125027974057,0.02012231587197113
solenoid,2,15.054572823534535,20,2,8,3.2636432058836338,5.221256419605236e-07,0.661448913068874,2.1438466709976068e-09,0.0029480112313245727,9.561966318033682e-07,2.3904904366191044e-07,0.006435185069304234,0.0013283433919994935,0.0953807517801301,0.01208972813626351,0.08329102364386659,2,92.25496965451984,True,71.80428822441604,17.197453893163246,0.5221256419605236
solenoid,2,28.109145647069067,20,4,8,3.2636432058836338,9.299541769451926e-06,2.9633838292645103,6.404832687968095e-09,0.0020868918272104442,4.2398277270952314e-07,1.0599567070721277e-07,0.011775263276462267,0.005951164556758122,1.9199409700633745,0.054163676364643115,1.8657772936987314,4,92.25496965451984,True,322.61601099285616,15.216807474917958,9.299541769451926
solenoid,2,41.163718470603605,20,6,8,3.2636432058836338,4.539023518045212e-05,6.90580474858691,1.1252208152168699e-08,0.0016595084370215616,2.446037564124606e-07,6.115093162424158e-08,0.010529244587666162,0.013868463494275889,10.271477073040929,0.12622184468513883,10.14525522835579,6,92.25496965451984,True,740.6355489402563,13.882874719342048,45.39023518045212
solenoid,2,54.21829129413814,20,8,8,3.2636432058836338,0.00013480025397491518,12.488711671036068,1.6275420336694968e-08,0.0013928674266551417,1.5807188236240716e-07,3.951796746726211e-08,0.008736410502705873,0.02508024020455278,33.2529600621362,0.2282642330977506,33.02469582903844,8,92.25496965451984,True,1325.8629020666167,12.735332036555745,134.80025397491517
solenoid,2,80.32743694120721,20,12,8,3.2636432058836338,0.0005961573851721403,28.57598352531468,2.6264656240176914e-08,0.0010688436477883751,7.956565120997444e-08,1.9891412011157037e-08,0.006272546921855446,0.057387226943383995,172.04352362053453,0.5223016701993225,171.52122195033522,12,92.25496965451984,True,2997.9410538562165,10.886103831324666,596.1573851721403
pancake,2,197.818592353018,30,1,8,3.2636432058836338,9.390895269624847e-05,9.416229326803425,8.742274857568288e-09,0.0008963835577688445,4.266205346305222e-09,1.066551334301242e-09,0.0014546232170248655,0.018909980433377417,355.49022717965164,0.17210649285307889,355.3181206867986,30,92.25496965451984,True,18799.07958826794,0.8299065722213272,93.90895269624846
solenoid,2,8.527286411767268,30,1,8,3.2636432058836338,3.081739218942252e-08,0.1884955592153876,6.126868584716894e-10,0.003467875889597787,2.1621025451755487e-06,5.405250519587499e-07,0.0019215053418213377,0.00037854296160728224,0.0034452548349258646,0.0034452548349258646,0.0,1,92.25496965451984,True,9.101357532306011,28.10117031797694,0.03081739218942252
solenoid,2,15.054572823534535,30,2,8,3.2636432058836338,8.161780164077934e-07,0.992173369603311,2.1738642204166086e-09,0.002390908146560291,6.554405967934911e-07,1.638600954980978e-07,0.006387716891585511,0.0019925150879992405,0.14307112767019517,0.018134592204395266,0.1249365354657999,2,92.25496965451984,True,71.80428822441603,17.921847001017042,0.8161780164077934
solenoid,2,28.109145647069067,30,4,8,3.2636432058836338,1.5054481427709344e-05,4.445075743896766,6.532063016625593e-09,0.0016727860167406144,2.939964624961534e-07,7.349910481980033e-08,0.010418119419065047,0.008926746835137184,2.879911455095062,0.08124551454696469,2.7986659405480974,4,92.25496965451984,True,322.6160109928561,16.422396658488417,15.054481427709344
solenoid,2,41.163718470603605,30,6,8,3.2636432058836338,7.562715248493333e-05,10.358707122880363,1.1544927021896918e-08,0.0013190924705938684,1.7166380405169503e-07,4.2915947329366464e-08,0.008954134673643425,0.020802695241413826,15.40721560956139,0.1893327670277082,15.217882842533683,6,92.25496965451984,True,740.6355489402563,15.420677731746578,75.62715248493333
solenoid,2,54.21829129413814,30,8,8,3.2636432058836338,0.00023008641545698197,18.7330675065541,1.6810783697378813e-08,0.0011011979513625054,1.124280968045716e-07,2.810702262113339e-08,0.007404004450678928,0.03762036030682917,49.87944009320429,0.3423963496466259,49.53704374355766,8,92.25496965451984,True,1325.8629020666167,14.491698205508627,230.08641545698197
solenoid,2,80.32743694120721,30,12,8,3.2636432058836338,0.001057194633420747,42.86397528797202,2.7543989688492505e-08,0.0008417290111506461,5.8337070278329214e-08,1.4584267144180598e-08,0.005376159054977284,0.08608084041507598,258.06528543080185,0.7834525052989838,257.28183292550284,12,92.25496965451984,True,2997.9410538562174,12.869901847607265,1057.194633420747
pancake,2,328.36432058836334,50,1,8,3.2636432058836338,0.00042898950925397065,25.94675306421464,1.0388622168193992e-08,0.0004983764809084411,7.867392714993566e-10,1.966848177974693e-10,0.0006254250560007367,0.05210712013537363,2722.109441161013,0.4742455303308571,2721.635195630682,50,92.25496965451984,True,52240.64262405996,0.49509776144949924,428.98950925397065
solenoid,2,8.527286411767268,50,1,8,3.2636432058836338,5.2240043645393644e-08,0.3141592653589793,6.176791922903081e-10,0.0026852463176832817,1.3184885146182318e-06,3.296219113532417e-07,0.0019349490376532337,0.000630904936012137,0.0057420913915431065,0.0057420913915431065,0.0,1,92.25496965451984,True,9.101357532306013,28.581387189567998,0.05224004364539364
solenoid,2,15.054572823534535,50,2,8,3.2636432058836338,1.4077340820381898e-06,1.6536222826721851,2.196478949553262e-09,0.0018394570700405967,4.0148918351059123e-07,1.003722757284573e-07,0.006200651883085877,0.0033208584799987342,0.23845187945032528,0.030224320340658778,0.2082275591096665,2,92.25496965451984,True,71.80428822441604,18.546832428135495,1.4077340820381898
solenoid,2,28.109145647069067,50,4,8,3.2636432058836338,2.6788724723420427e-05,7.408459573161276,6.624662949438176e-09,0.0012717761932220018,1.81434635953247e-07,4.535865487349634e-08,0.008641819442125925,0.014877911391895307,4.799852425158436,0.1354091909116078,4.6644432342468285,4,92.25496965451984,True,322.6160109928561,17.533718401219158,26.788724723420426
solenoid,2,41.163718470603605,50,6,8,3.2636432058836338,0.00013830090288107617,17.26451187146727,1.1751915528872087e-08,0.0009929310166853563,1.0672469464895503e-07,2.6681172238468806e-08,0.007147863686202404,0.03467115873568972,25.678692682602325,0.31555461171284704,25.363138070889477,6,92.25496965451984,True,740.6355489402564,16.920063098476742,138.30090288107615
solenoid,2,54.21829129413814,50,8,8,3.2636432058836338,0.0004310334012258701,31.22177917759017,1.7182445357955062e-08,0.0008223419255332106,7.047257361380511e-08,1.7618142782653356e-08,0.005885091300047218,0.06270060051138196,83.13240015534049,0.5706605827443765,82.56173957259611,8,92.25496965451984,True,1325.8629020666167,16.28885205061681,431.03340122587014
solenoid,2,80.32743694120721,50,12,8,3.2636432058836338,0.002062703800801805,71.43995881328671,2.8427014473443184e-08,0.000621921742256014,3.728246958351936e-08,9.32061722213203e-09,0.004301180565071758,0.14346806735846002,430.10880905133644,1.3057541754983066,428.80305487583814,12,92.25496965451984,True,2997.941053856217,15.066362210584813,2062.703800801805
pancake,2,524.1829129413815,80,1,8,3.2636432058836338,0.001743881669869674,66.12209494964486,1.1910423164870663e-08,0.00028339462510483526,1.5849150394051887e-10,3.9622875981989765e-11,0.0002807568661165862,0.13278855880798485,17761.060984786833,1.2085561499111128,17759.85242863692,80,92.25496965451984,True,133754.452523803,0.3084593790587799,1743.881669869674
solenoid,2,8.527286411767268,80,1,8,3.2636432058836338,8.439531829988848e-08,0.5026548245743669,6.2037632463286e-10,0.00212187092296727,8.312676053407188e-07,2.0781681495949558e-07,0.0019400779959067042,0.0010094478976194195,0.009187346226468973,0.009187346226468973,0.0,1,92.25496965451984,True,9.101357532306011,28.85879180262515,0.08439531829988849
solenoid,2,15.054572823534535,80,2,8,3.2636432058836338,2.297441051863628e-06,2.645795652275496,2.208513924249276e-09,0.0014477743464381288,2.536880787194838e-07,6.342201163516707e-08,0.0059029751306329875,0.005313373567997974,0.3815230071205204,0.04835891254505404,0.33316409457546636,2,92.25496965451984,True,71.80428822441604,18.917925776125962,2.297441051863628
solenoid,2,28.109145647069067,80,4,8,3.2636432058836338,4.455806205806802e-05,11.853535317058041,6.6721510738423995e-09,0.0009931747001715053,1.1502821574669774e-07,2.8757052282738245e-08,0.00711478512516765,0.02380465822703249,7.679763880253498,0.21665470545857246,7.463109174794925,4,92.25496965451984,True,322.61601099285616,18.22755003962491,44.55806205806802
solenoid,2,41.163718470603605,80,6,8,3.2636432058836338,0.00023408423077279385,27.62321899434764,1.185416212965138e-08,0.0007698528243993346,6.786867047148448e-08,1.6967167042101597e-08,0.005740535185940659,0.055473853977103554,41.085908292163715,0.5048873787405553,40.58102091342316,6,92.25496965451984,True,740.6355489402563,17.899015265467277,234.08423077279386
solenoid,2,54.21829129413814,80,8,8,3.2636432058836338,0.0007413692187692378,49.95484668414427,1.736021061446989e-08,0.0006335204497261088,4.496143727634157e-08,1.1240359066394041e-08,0.004711218828226552,0.10032096081821112,133.0118402485448,0.9130569323910024,132.09878331615377,8,92.25496965451984,True,1325.8629020666167,17.510321539277577,741.3692187692378
solenoid,2,80.32743694120721,80,12,8,3.2636432058836338,0.003650802677910776,114.30393410125872,2.883213271754976e-08,0.0004741388171482794,2.3970424498442568e-08,5.992606052787989e-09,0.0034503421924055692,0.22954890777353598,688.1740944821381,2.08920668079729,686.0848878013409,12,92.25496965451984,True,2997.9410538562165,16.6663275537294,3650.802677910776
pancake,2,785.274369412072,120,1,8,3.2636432058836338,0.005860786094289861,148.39772251827014,1.322624664022636e-08,0.00017166493972046846,3.870262336714664e-11,9.675655841599426e-12,0.00013874182385777885,0.2980171713947513,89691.92371732737,2.7123608276301523,89689.21135649974,120,92.25496965451984,True,300962.267702763,0.20528272529988378,5860.7860942898615
solenoid,2,8.527286411767268,120,1,8,3.2636432058836338,1.272792799486147e-07,0.7539822368615504,6.218348861565074e-10,0.0017318854037264423,5.567873151583445e-07,1.3919679003808533e-07,0.0019402284924100155,0.001514171846429129,0.013781019339703458,0.013781019339703458,0.0,1,92.25496965451984,True,9.101357532306011,29.015244880236178,0.12727927994861468
solenoid,2,15.054572823534535,120,2,8,3.2636432058836338,3.4848990356321672e-06,3.968693478413244,2.214954318775941e-09,0.001178942427729386,1.7011321966030108e-07,4.252830129776222e-08,0.005549438955347001,0.007970060351996962,0.5722845106807807,0.07253836881758106,0.4997461418631996,2,92.25496965451984,True,71.80428822441603,19.130577544061858,3.4848990356321674
